ID,old_url
57732af4-286a-4bed-b4b8-bfc0de03ab51,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_13596
128dbbe2-c89d-4fa1-8d8c-71a714d2a865,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_13659
f25ba543-0358-45f3-b422-591122603299,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_13684
5b619198-8456-493e-a328-6286f0a245c2,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_138
f74af2eb-3aa7-4756-8c5f-21805d5aaca7,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1425
785ee895-f82c-43c1-995a-fa6e1b078694,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1458
c6775be9-86b6-465d-8401-827af7510a13,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_146
b05d87da-a851-4a6d-96ce-27f23b58a829,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_147
6685ca42-271f-4a64-9ae7-bf5885c03171,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1499
d0521afc-7fb5-46d3-b2ca-4db72954b10c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_151
cb69edcf-e68c-4f27-b855-2f9efb733111,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1533
5fe4e1f3-dd4b-4298-82eb-6aa2a5cd7cfe,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_156
04305f4c-5a51-46c2-8633-755126c7da59,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1570
67acacd8-56e8-4d19-baf5-f0da9294fbeb,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_158
0cca4d11-f2d9-4435-837c-7f927e2f93bd,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_159
95257e9c-7276-437b-a040-ae5da2ae069b,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_162
0200d810-fc1e-4f15-ab4a-f1c3c52ac94f,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_164
b07c2c75-1e33-4af9-bb49-8cfafb104bed,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_166
5fa3898f-7bec-46ce-bd07-cb7508a89722,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_167
bc963933-5a7a-4ebc-8781-56e6fa9012a5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_170
a4978a3d-2858-41f9-b1b7-58175a9646b5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_171
bd643acb-5191-43b0-b384-980562bed78c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_176
32419d0e-3885-484c-93e0-b4d7f118abc5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1769
b65f54ac-d497-4d31-ae49-2e2d7a7055f7,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_178
d3af54cb-fb05-42e7-958d-bcb503a4bcd7,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_179
a9ae233c-e7f0-48b8-8a13-0a4893683dcd,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1808
94be562d-dce2-4b0a-8309-27e31f79b3c1,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1846
b4c179eb-45ff-4bd7-8884-890294903d5d,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_188
31915eb2-d00e-4591-bd31-c8937ee2fec0,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1883
1a0f0118-f8ec-42d9-bc9e-ef8d7130806c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_19
27f033de-9fb9-47db-91af-b1ac15decbdc,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_191
101f37b4-d645-4aad-af8c-cd016d764748,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_193
0b422318-287c-4617-a4b5-6c3cd8fcecf6,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_194
5b9b361d-e4d4-4fa8-b05a-4c2aa58c589e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_195
33ac6c84-5eec-4fe0-b44a-28325a576cf4,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_196
69c33bc7-eef5-444e-984a-d0c0dfe53488,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_1968
8bca7bd0-513b-4bee-8d5e-1c1fc8a254cd,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_197
ad621d1b-9069-4015-8df8-db247c3d9a35,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_20
b97500a6-8f75-4f57-9c77-9813e1df0638,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_202
7f535ab1-d0ef-4c4d-a722-a28c384dfe44,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2022
28efa07b-aec6-460a-bbe5-50f932f3e048,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_204
3a747269-c644-4deb-9a8d-307ce5958019,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_207
f977d4fb-75be-4393-ad8c-3c07e69015ee,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2085
d64945b9-d259-42fd-896f-18a7b9f2db01,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_21
dd2c4a0a-78db-4725-8a40-11305a7c5b9b,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2101
af90e86a-73c7-4292-b82e-a4fb549e376d,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2150
302a9f4b-2aad-4148-9a19-f76151b3f719,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2188
b7315b5d-8291-4175-a586-29a03117ff27,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_22
dfd168e2-033f-4615-b9e1-81c6ccd24d29,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2280
8fef7cf8-ba8b-48c7-91dc-991d10adc888,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_23
6b880b66-f50e-4c18-8a46-0cc165822375,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_233
a7fee2bb-aeb5-4194-b467-dbe2865091dd,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2343
213518e8-f95d-4b3f-b63f-3f7ca8e9471a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_235
7fdb3e3f-059a-4ba9-9dd5-7c3ebc87ee0c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_236
dc7b1105-95e6-4cd0-b0cd-a4cc592e8b06,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_237
80f513d8-aba3-4391-a6f3-d772840c4e74,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_238
bfe40b82-ead9-4357-8d25-9c34d2eca705,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2381
a5ae7fa0-e431-4e72-a455-e9c895676d5e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_239
1d3e5501-9272-4be8-aa02-4ad031dac274,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_24
b3a37e0d-b57a-4423-a2df-f208d78815ef,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_240
a833dff6-dd7a-47bc-8e4b-e23186122f50,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_241
2dcd6527-9be7-472c-8df2-a1aa772f15e4,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_242
6cb67ba6-8c57-45ac-9059-62451f2724e0,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2420
b5643fe7-a6b3-41a9-9130-4f234b00a013,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_243
b0404d19-f13d-4ff4-8e30-a46abee6bd49,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_244
1ebc0d50-c660-4185-9158-f92414ee13b7,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_246
9a7216f0-858f-4384-8ccd-4c709ccee0a5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2464
af57e249-b476-4e5a-be0a-90a7e4710e9a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_247
41c7b9c7-a8a7-48de-a69e-6ae393603bca,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_248
2961e106-6d50-48fa-9834-3f3a1d1d0346,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_249
5ca58d65-24fe-43e2-b8fc-95fc0f209b99,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_25
640b74ab-e2d2-4180-beaf-a12d66a32e3d,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_250
a08df43d-3676-49aa-80d2-e8e942ac3a18,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_254
6cdafdad-344b-428d-a1b3-b7fc6a0b8e78,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2549
6da8a706-4931-414c-8de7-48c1cbb4c1a9,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_26
d6439873-f13d-4be9-8743-053fd5d66c0a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2615
77ce6564-ae7c-41c3-870c-51c6a846e287,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_263
1b06c61d-86d3-4196-85e2-07f0cfbf5716,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_264
adc0d87e-7c6d-4ac3-b785-2f8fca003068,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_265
65c9c3e5-6427-4524-b7a6-b010794bae48,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_266
981976cb-09b9-422f-81ef-c8f126776bf1,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_27
d2686582-a2c6-41de-9e1a-69f71e797181,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_270
06d7c0d0-5ef9-4630-9c00-93ecc2d6fc9a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2701
183e057e-beec-4eb5-8909-451ad0541e66,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2739
2e73c459-ae70-4945-875d-78f4ed7ca525,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2788
115b6f9a-4281-443d-8cc4-348f1a12c0b9,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_28
8d78d911-0d39-47be-84c3-94f2637455fe,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_282
3503b52e-856d-4688-bf37-96a4351c4d2c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_284
926e6d09-83ef-4818-85b8-5756106c0dd8,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_285
28224306-c2f8-43d1-8f75-4792b0708e2a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_286
475af48d-6a3d-4c25-8d36-dba602ecea42,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2868
3ab2f8db-ed97-47c5-88a2-f1baf779d8af,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_287
9f794817-f8e6-4bc8-b79c-fcaa621b6b2a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_288
a2a66f42-39bd-4b5d-adc5-a7d02a4c4780,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_289
7d2f5d30-822a-4a3b-8259-0ecdcc79ad48,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2895
04242f53-7211-40a0-a9a9-439b964a2b30,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_29
c00a8432-0370-41f7-bba2-c29cddda0abe,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_290
e6e2ac8a-1781-41fb-83ec-6a4ebc17d0f6,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_291
49a97edd-0988-43b5-8232-ee23a1d35906,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2922
7c198fdb-b507-4d13-92e6-d06f8313c44c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_294
56e99a6b-79d5-4882-b0b6-645962a38855,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_295
83862060-c12f-4e94-ad26-5623de2618f7,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_296
f200b53f-1964-4016-b8df-bd2b007c45d0,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2962
fabe0778-b1e3-491b-8bfc-ab98a3d03ac3,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_297
a1fe3ae3-6fbc-4736-8a11-ffbf424b11bf,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_298
3e04d736-73ae-48dd-b908-87be5d0e9a6e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_299
4f634640-71c0-4c48-8488-174b77ce0d79,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_2998
15caadc1-75c4-4432-b25b-3387db4daab2,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_30
7dc4d0cd-8725-485d-bd5e-75af69ac1e0d,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_300
2080d09c-3760-4994-ab0d-a67a4635b615,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_301
5b41fdab-e5de-4715-a1d7-e56b3b269d9e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_302
a5ffb34a-dcfc-4b10-9675-a8a244e3dcc2,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_303
8f52e1bc-2088-454d-b081-623ec87d9ad2,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_304
29cc90c9-b622-41fe-a13d-160d48b309b6,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3046
4a8a0302-9fae-45ee-9ff9-a950f5c9a608,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_305
ccc35a01-7391-45f8-8a40-08ee49a76381,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_306
cd4f7d1b-ba63-45c3-b139-c88d3f8ac39c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_307
d6c46e4b-7078-4897-a663-6ec1ea7b1bfa,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3070
28807fc0-0296-40aa-ac37-79bb2d25d1cc,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_308
b3a12d75-e37c-40a2-8fa0-ffe03a40efef,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_309
af66ea1d-be3a-4f5e-b792-1f33858c54e7,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3109
ec0c041a-9992-42f4-9bb2-02586b2ef3e2,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_311
7bec02d5-9e3b-4e37-90af-215cfcb7fd08,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_313
ceb64216-b606-4060-aa25-f7da86877cf1,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_314
9576d4a1-0d7a-4c22-977e-ac87bd8d4102,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3142
b87aa776-79c5-489b-8f79-bacc9b737f2a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_315
01deb5a0-ebd4-4e2c-a7c7-3a363dc89957,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_318
49a55869-2cb3-411f-9e2d-266313b91f03,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_324
3eaa9dcb-248d-4fca-9b25-a6b1f73ad3d1,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_33
fc902ca3-e022-44b1-8699-f81a00cb004f,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_330
a36931d2-ed01-491e-9f41-0f253ce3f570,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_333
e680b853-f335-4136-b2c9-d11b0b81582a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_334
004b39fa-4ce4-4994-b8ad-6473dd3d472a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_335
3b984e92-8012-4483-9cb7-cff890cfc309,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_336
f8622ad0-e870-4912-b21f-8d98e6d70cbb,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_337
ceef90e8-89c1-4340-bdb1-ab2142ff6e6e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_338
1ea079e6-239d-496d-a4d7-347f5827d6ee,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_339
47d1533c-f242-45be-bbbe-e2a0976c3f5f,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_34
0d464329-106d-4abc-9ee2-57f9dea3aeaa,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_340
9d2fd396-c154-4466-aeb7-014133c16480,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_341
75fa4883-efad-4c81-bf56-d3c9723f2968,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_342
1efd671d-0706-4e2e-b017-ca51527bb717,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_344
fdfaf75e-8656-4a9b-9c98-6081ddfc97c9,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_345
e92cb1b1-d3d4-4b30-8b0f-02736e547c74,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3459
f6aa2049-0254-4de9-bce3-69334a7ee455,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_346
6f7e2537-5a74-4abf-9040-6714a5746ea3,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_347
dafaf953-097b-42ca-ae1c-47ba0d11a907,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_348
9ba3671a-fb62-4903-9fe1-bf210452f851,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_349
bf99bace-d7ab-4e2f-8a9e-e143abb6f040,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_35
f054a4e4-d2b8-40a2-bdd6-755e007b1f2a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_350
829ecef4-70b6-499d-9141-6b02cb1093d1,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_351
abf8f14c-e747-4fec-9c9a-7a2016d4ca90,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_352
c72ad24c-0d18-40e8-95a9-7af9584f9cd6,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_353
34d4a46e-faf0-4bd1-b907-bb228043c639,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_354
b4b7fd46-c994-4a25-9c80-0d22602446c4,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_355
717039d0-a8fa-4dc2-ba48-f97e5f08e810,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_356
d3ea5be4-b4b1-4a29-9103-83d05919bcb0,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_358
d0503d4d-9cd5-457c-b1f3-60a85f72d76a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_359
49adfae9-73c3-4be4-ae17-2cd94cddc5bd,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_36
25ea3954-7741-4c93-a9d9-60319d9586c7,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_360
fde0ca54-3e84-4037-a69e-60f632610eba,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3609
5b952171-ec68-457c-9ef2-30d11db2ab18,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_361
3bf75123-ee85-4341-b30c-997400fd1a2b,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_362
621ff805-0419-4975-862a-4e37204374a5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_363
9c6984a2-6acb-4019-b0dd-92477246d425,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_364
34d9b0c3-422e-43f9-8585-f32b753f75fc,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_366
5df2427b-d4cd-45fe-90f3-7d6115fcd8ee,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_367
8a4a1db5-d74a-408d-b91f-3e3b317fcf75,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3697
2df320ed-0f97-4c95-a9e6-c3d3ff38eadb,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_37
e7b77840-687b-4d28-b1c5-939a71f2a90a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_370
1ebc9851-4501-4929-a5f0-10a377376de7,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_375
d892448d-ff2b-4fed-8193-98e4be708604,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_376
85cf3b18-ace9-465c-8c8b-72b3f0332878,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_377
a5bbfd15-0b47-433e-bb88-773457b9b7cf,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_378
4a0f9324-ffa3-4a73-b1fb-d437535dd40d,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_379
998b2fca-5b38-4e19-8aaf-8bbfe4f46a25,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3794
ebce3be8-95b2-4a7f-9a17-05111f46b525,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3797
4751828f-29c1-4545-8f87-cb8cff6c592c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_38
205b4958-921f-4736-9dde-4e04907f2e18,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_380
ddf990d0-50cf-440e-bad3-4fa71d57a78a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_381
e6f0596c-b02e-4759-9770-12eb55b1f616,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_382
71e6ca1e-225a-49d0-bcd0-5f79966fcb46,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3844
5588ac0b-3b98-408d-ba87-f2d26e8c2c4a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_385
c018c898-db30-4a23-95c4-f3aa929a9d64,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_386
5a35d047-1b47-4f4e-bab3-d3096796a992,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_387
e915d7bb-984e-4fae-8f50-fd21ab3caf60,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_388
4f6adfd9-1739-44c9-8424-ca5a74a6862c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_389
ae99bb1c-7799-4215-b09c-269778ff8cb5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_39
c2a55121-3d77-4bde-ac5d-f863a00ee86e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_390
b32db2e0-4331-4c75-8b90-34df38bbfbd1,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3916
c2739cdf-fae5-4cc9-aff4-b5ad866043e4,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3918
067f969c-139a-4a86-a931-ac117aac9fd4,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_392
b98a10f8-009f-4182-9742-07bfe279d11f,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_393
b3e14894-341b-4e7c-bb82-ba4a01797324,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_395
9a5118dc-dc23-40d1-80b5-49608959bba5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3959
5d84454d-a1a4-40a1-b4aa-16deb6b2011e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_396
cad7d3b8-52d2-4db1-b6b9-e3b86a199724,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_397
6bbf3a21-5aea-47fe-8e4e-00c222607294,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_398
145ecf04-d66e-4514-abf7-78660438c97c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_3996
d2577758-ff92-4b3f-89b1-8851979e04d5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_40
950f502a-905d-4fa9-93e1-56c0499c9344,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_400
a00a4e81-4309-4dc8-82c4-988b7c7e122a,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_401
31cecc43-fc0c-457c-96f0-86499e4dac70,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_402
8966c848-aafb-4a31-a0c2-72fb6fb460a3,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_4021
72140f68-1032-4e0b-bc9c-da2bbc841913,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_404
6dab3f4c-b4d9-40cf-8830-a5f5d479daf1,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_405
3ab16303-dcde-46ad-a5c6-27b908d88449,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_406
a7f0ddbb-c0e3-4cd9-965c-d402da456df2,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_407
dec2ca23-6390-483b-b76c-263773ae4de4,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_408
eb8e673a-27a3-4f65-bccd-2d748ba53535,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_4081
265e2acf-107e-470b-bdcf-4ef084413b2b,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_409
c9c1393f-e5f7-49c5-a67a-c2db58f36822,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_41
871d0501-47c5-4d27-ace7-9174d06799d6,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_410
157328b1-202a-43b1-9c73-4906d75d4519,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_4118
aac1b1cc-fe60-4d8b-b5d7-04718d104d7e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_412
a1dbfd5d-c54c-407f-89ac-a37f80076d72,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_413
9204a9c7-31e5-4663-9849-bf3934b13ade,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_414
df4bd0af-0166-48ef-be58-e919de6c1c84,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_415
93501fd3-fa04-4ec0-9990-1e6cfacd4683,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_4159
9ed3e26f-260c-45a2-97d8-fc447a6282e8,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_416
8f370d1e-5640-4373-92f9-2fec912efd04,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_417
26dc17c6-d1fc-4a96-b27b-c6291f9866c3,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_418
7fd7fa1b-098e-4f2c-86d3-ff9c6b879689,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_419
94a7ff04-40dd-45b2-855c-a954380b11dd,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_42
83d3475c-8e96-4617-a135-cddd5cb0f37c,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_4200
6156026d-f192-4cfe-bb17-68d67eb0f4b6,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_421
c09bb6ea-f533-4c2c-92db-a0b311920153,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_422
4793dfa6-7849-4e5d-8c55-1c45d197ba67,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_423
168a774a-1e62-467f-9268-08961128e8b5,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_4233
3a2a3026-d678-4fb4-957b-0b55c5a22a75,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_424
3ada4f66-be86-4106-b15f-5cef294e51b1,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_425
63274c49-1ae6-468b-a2bf-c954b4dad912,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_426
522163ab-e1ce-4628-b043-ee961e69726e,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_427
ec9aaf0c-92c0-4bbe-b62b-367542684180,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_4276
5f43ac67-170a-41f2-a289-cdffcd18ffcd,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_428
fa72b698-0b19-45a4-b358-3b5cf7e347eb,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_429
5ebd6a8f-3618-4d6e-a2c5-dbadf63eaf59,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_43
185edf15-38d9-4b8b-9d2b-3c0522660d46,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_430
0bb0b1d3-4621-4307-8f47-1fc6a4aeb224,https://digital.lib.uiowa.edu/islandora/object/ui:atlases_431
